date,source,stn,lat,lon,elev,tavg,tmax,tmin,rh,ws,rain,srad
2026-07-08,aws,589,37.70,126.79,,24.90,28.20,22.40,86.00,1.70,26.00,
2026-07-08,aws,590,37.44,127.00,,24.80,28.70,23.00,87.70,1.50,17.50,
2026-07-08,aws,591,37.42,128.05,,23.10,27.30,21.60,92.70,1.10,117.00,
2026-07-08,aws,592,37.23,127.75,,23.00,25.90,21.80,95.90,1.00,113.50,
2026-07-08,aws,593,38.01,128.54,,24.30,26.90,21.60,84.20,3.10,11.00,
2026-07-08,aws,594,38.25,128.21,,22.60,25.40,20.40,93.00,2.00,14.00,
2026-07-08,aws,595,38.26,128.37,,22.70,25.40,20.20,87.90,3.40,8.40,
2026-07-08,aws,596,38.08,128.49,,23.80,26.00,20.90,84.90,2.60,11.50,
2026-07-08,aws,597,37.55,128.44,,21.20,22.40,19.90,95.80,1.20,70.00,
2026-07-08,aws,598,37.83,126.99,,25.00,28.60,22.20,87.20,2.70,24.00,
2026-07-08,aws,600,36.97,127.59,,23.90,27.40,22.20,86.90,1.90,98.50,
2026-07-08,aws,601,36.99,128.37,,24.40,28.80,22.60,85.30,1.90,49.50,
2026-07-08,aws,602,36.86,127.46,,24.00,27.00,22.30,90.20,1.10,95.00,
2026-07-08,aws,603,36.82,127.78,,24.00,26.00,22.40,92.20,0.60,52.50,
2026-07-08,aws,604,36.30,127.60,,24.60,29.00,22.30,90.10,1.10,30.00,
2026-07-08,aws,605,36.16,127.75,,24.20,29.10,19.80,91.30,1.00,8.50,
2026-07-08,aws,606,37.01,126.39,,25.50,29.20,22.00,85.70,4.90,8.00,
2026-07-08,aws,607,36.67,126.14,,23.00,24.90,21.70,96.50,5.70,2.50,
2026-07-08,aws,609,36.34,126.36,,23.30,25.30,22.50,96.80,4.90,15.50,
2026-07-08,aws,610,36.52,126.44,,24.00,26.40,23.20,94.20,6.70,26.00,
2026-07-08,aws,611,36.57,127.28,,24.00,26.60,22.50,90.40,1.60,88.00,
2026-07-08,aws,612,36.48,127.14,,24.40,27.40,23.00,92.60,1.20,100.00,
2026-07-08,aws,614,36.06,126.70,,25.10,26.80,22.90,92.80,2.90,80.50,
2026-07-08,aws,615,36.21,127.11,,24.80,27.30,23.40,85.60,2.00,92.50,
2026-07-08,aws,616,36.89,126.62,,24.90,27.70,23.10,89.40,1.60,25.00,
2026-07-08,aws,617,36.88,127.16,,25.00,28.80,23.50,91.50,1.50,58.00,
2026-07-08,aws,618,36.42,126.78,,24.30,27.10,22.90,93.80,1.30,79.00,
2026-07-08,aws,619,36.92,127.70,,24.10,27.80,23.00,91.00,1.60,105.00,
2026-07-08,aws,620,37.07,127.90,,23.80,25.90,22.80,95.30,1.40,101.50,
2026-07-08,aws,621,36.97,128.21,,24.80,29.30,23.30,86.20,1.30,38.50,
2026-07-08,aws,622,36.84,128.01,,24.40,27.30,23.00,85.40,1.70,62.00,
2026-07-08,aws,623,36.80,127.56,,24.00,26.80,22.80,88.20,0.60,91.00,
2026-07-08,aws,624,36.62,127.66,,23.30,25.30,22.10,93.60,2.30,90.50,
2026-07-08,aws,625,36.52,127.82,,23.50,26.90,22.50,92.60,1.50,78.50,
2026-07-08,aws,626,36.37,127.82,,24.10,28.30,20.80,97.80,0.80,36.50,
2026-07-08,aws,627,36.76,126.30,,24.70,27.30,23.40,91.30,4.90,6.00,
2026-07-08,aws,628,36.74,126.81,,24.40,28.00,23.10,88.50,3.20,60.00,
2026-07-08,aws,629,36.69,127.20,,24.20,26.60,22.60,92.90,1.80,84.00,
2026-07-08,aws,630,37.05,127.80,,23.40,25.30,22.70,97.30,1.00,116.00,
2026-07-08,aws,631,37.35,126.62,,24.80,28.10,22.90,88.70,3.20,26.00,
2026-07-08,aws,632,36.54,126.93,,24.40,27.30,22.70,92.90,1.70,68.50,
2026-07-08,aws,633,36.55,127.09,,23.80,25.90,22.50,93.60,1.10,107.50,
2026-07-08,aws,634,36.85,126.87,,24.50,28.40,22.80,89.90,2.30,75.00,
2026-07-08,aws,635,36.13,126.86,,25.50,26.50,23.40,90.80,2.50,160.00,
2026-07-08,aws,636,36.31,127.24,,23.40,26.20,19.90,97.70,1.20,166.00,
2026-07-08,aws,637,36.88,126.82,,24.40,27.80,23.00,92.30,3.30,49.00,
2026-07-08,aws,638,37.08,128.49,,24.10,28.20,22.30,88.90,1.90,41.50,
2026-07-08,aws,639,36.90,128.15,,24.60,27.80,22.90,81.40,1.80,54.00,
2026-07-08,aws,640,36.67,127.87,,23.70,26.10,22.60,89.40,1.70,116.50,
2026-07-08,aws,641,36.55,127.52,,24.70,27.40,23.50,90.30,2.20,90.50,
2026-07-08,aws,642,36.29,127.40,,24.10,26.70,22.50,89.60,1.30,43.50,
2026-07-08,aws,643,36.34,127.49,,24.80,28.40,22.60,90.20,1.20,53.50,
2026-07-08,aws,644,36.14,127.09,,24.70,27.00,23.20,91.30,2.90,47.00,
2026-07-08,aws,645,36.58,126.51,,24.20,27.70,23.10,93.60,3.30,36.00,
2026-07-08,aws,646,36.17,126.53,,24.20,26.80,22.40,90.40,4.80,36.50,
2026-07-08,aws,647,36.12,127.69,,24.40,29.10,21.00,93.00,1.40,9.50,
2026-07-08,aws,648,36.41,127.44,,24.10,26.70,23.10,92.20,1.50,135.00,
2026-07-08,aws,649,37.47,126.75,,25.10,28.70,22.50,88.70,1.60,33.00,
2026-07-08,aws,650,38.25,127.27,,23.80,27.10,21.60,92.30,2.40,23.00,
2026-07-08,aws,651,38.28,127.21,,24.00,28.90,21.40,88.40,3.10,19.00,
2026-07-08,aws,652,37.99,127.07,,,,,,,19.00,
2026-07-08,aws,654,37.25,126.31,,23.40,26.70,21.40,91.30,1.70,10.50,
2026-07-08,aws,655,37.76,124.73,,22.70,28.10,20.00,93.20,6.60,20.50,
2026-07-08,aws,656,37.69,126.19,,24.00,27.00,22.10,91.80,4.40,24.50,
2026-07-08,aws,657,36.32,126.50,,23.80,27.60,22.80,91.20,7.30,24.00,
2026-07-08,aws,658,36.77,126.12,,23.10,26.90,21.00,90.90,3.60,4.50,
2026-07-08,aws,659,36.34,127.21,,20.70,21.80,19.30,94.20,5.50,56.50,
2026-07-08,aws,660,37.56,128.38,,21.30,23.10,19.50,96.10,1.00,55.50,
2026-07-08,aws,661,38.54,128.40,,25.50,28.80,22.10,82.50,2.30,4.00,
2026-07-08,aws,662,37.17,126.30,,22.90,27.00,20.60,91.90,3.70,17.00,
2026-07-08,aws,664,37.22,126.46,,23.90,26.40,21.90,93.00,5.30,13.50,
2026-07-08,aws,665,37.39,126.43,,24.30,27.20,22.60,88.20,2.70,22.50,
2026-07-08,aws,666,36.96,126.17,,22.40,25.40,19.80,94.00,9.20,3.00,
2026-07-08,aws,667,36.65,126.01,,23.70,27.80,22.20,96.00,5.80,1.00,
2026-07-08,aws,669,36.23,126.08,,23.80,25.00,23.00,94.90,5.30,7.00,
2026-07-08,aws,671,38.19,128.59,,25.00,29.90,22.50,87.20,1.80,4.50,
2026-07-08,aws,672,35.44,126.49,,25.70,26.50,23.20,90.90,3.60,51.50,
2026-07-08,aws,673,35.28,128.72,,27.30,29.80,24.80,75.20,4.30,0.00,
2026-07-08,aws,674,37.22,128.82,,22.60,25.10,20.80,84.90,5.60,28.50,
2026-07-08,aws,675,37.79,127.53,,23.70,26.80,22.00,95.80,0.90,20.50,
2026-07-08,aws,676,36.99,127.43,,23.70,26.30,22.00,92.30,0.90,77.00,
2026-07-08,aws,677,37.52,129.02,,24.10,27.90,20.40,95.50,0.80,4.00,
2026-07-08,aws,678,37.72,128.78,,23.50,26.60,21.80,86.70,2.00,14.00,
2026-07-08,aws,679,37.61,128.77,,22.50,25.10,21.20,86.50,1.50,22.50,
2026-07-08,aws,680,38.21,127.84,,23.90,27.30,21.70,87.50,2.00,26.00,
2026-07-08,aws,681,38.24,127.81,,23.40,26.50,21.60,81.10,1.70,21.00,
2026-07-08,aws,682,38.28,127.86,,18.90,21.00,17.70,96.80,4.60,21.00,
2026-07-08,aws,687,35.13,127.25,,26.00,28.30,24.10,90.50,1.50,2.00,
2026-07-08,aws,688,35.27,126.94,,25.70,28.20,23.20,89.20,1.90,27.00,
2026-07-08,aws,689,35.10,126.90,,25.60,27.20,25.10,87.40,1.00,3.00,
2026-07-08,aws,690,35.34,127.14,,25.20,28.10,22.70,85.00,1.90,17.50,
2026-07-08,aws,691,36.39,126.96,,24.60,27.60,23.30,93.50,2.00,87.00,
2026-07-08,aws,692,38.04,126.92,,24.40,27.90,21.20,86.60,2.40,25.50,
2026-07-08,aws,694,36.70,126.61,,20.80,22.60,19.70,98.10,10.60,34.00,
2026-07-08,aws,695,38.12,127.43,,18.40,20.50,17.70,98.80,5.00,42.20,
2026-07-08,aws,696,37.35,129.09,,26.80,32.10,21.60,75.80,2.20,3.00,
2026-07-08,aws,697,34.25,125.92,,21.00,23.70,20.00,96.80,2.10,0.50,
2026-07-08,aws,698,35.09,126.29,,25.40,26.90,24.30,91.80,4.60,17.00,
2026-07-08,aws,699,34.98,126.46,,26.20,27.80,24.90,87.10,5.00,7.50,
2026-07-08,aws,700,36.13,125.97,,23.50,25.60,22.80,98.60,8.10,4.50,
2026-07-08,aws,701,36.00,127.67,,23.80,28.70,19.70,85.80,1.50,15.00,
2026-07-08,aws,702,35.94,126.99,,25.50,27.20,23.50,88.30,3.30,39.60,
2026-07-08,aws,703,35.76,127.44,,24.70,27.40,21.30,86.70,3.50,41.50,
2026-07-08,aws,704,35.62,126.48,,25.60,26.70,22.90,93.00,5.30,18.00,
2026-07-08,aws,706,35.31,126.97,,25.50,27.30,23.60,90.80,2.40,23.00,
2026-07-08,aws,707,35.06,126.21,,25.10,26.00,24.10,93.50,6.50,9.50,
2026-07-08,aws,708,35.13,126.75,,25.10,26.30,24.30,94.00,2.60,27.00,
2026-07-08,aws,709,35.21,127.49,,27.00,29.80,25.60,74.90,2.70,0.00,
2026-07-08,aws,710,35.02,126.74,,25.50,27.00,24.20,90.80,2.40,8.00,
2026-07-08,aws,711,34.90,126.99,,25.50,27.30,24.90,87.10,2.70,4.00,
2026-07-08,aws,712,34.90,127.52,,26.40,28.30,25.10,91.80,3.50,2.50,
2026-07-08,aws,713,34.98,127.58,,26.50,30.60,23.90,93.70,1.80,3.00,
2026-07-08,aws,714,34.88,126.03,,24.70,26.40,23.80,,3.20,24.00,
2026-07-08,aws,716,34.63,126.03,,25.20,25.90,24.60,91.50,6.00,1.00,
2026-07-08,aws,717,34.43,126.31,,24.40,26.50,22.40,91.80,2.60,0.00,
2026-07-08,aws,718,34.33,126.04,,25.40,26.10,24.50,92.50,7.10,0.00,
2026-07-08,aws,719,35.81,126.40,,24.20,26.00,22.20,94.90,3.20,24.00,
2026-07-08,aws,720,34.15,126.55,,26.50,27.80,24.00,86.20,5.50,0.00,
2026-07-08,aws,721,34.34,127.03,,24.00,25.80,23.20,92.60,3.60,0.00,
2026-07-08,aws,722,35.14,126.93,,25.50,27.70,24.80,87.20,3.50,6.00,
2026-07-08,aws,723,34.03,127.31,,26.00,26.80,25.40,91.20,5.00,0.00,
2026-07-08,aws,724,33.96,126.30,,24.40,25.60,23.20,94.10,7.00,0.00,
2026-07-08,aws,725,33.52,126.95,,25.60,28.60,24.20,95.20,7.90,0.00,
2026-07-08,aws,726,33.12,126.27,,25.30,27.10,24.50,96.40,5.70,0.00,
2026-07-08,aws,727,33.41,126.39,,24.30,25.40,24.00,94.70,8.50,4.00,
2026-07-08,aws,730,35.28,126.76,,25.90,27.30,24.60,88.50,3.20,33.00,
2026-07-08,aws,731,34.82,126.69,,26.20,27.40,25.30,88.80,1.60,1.50,
2026-07-08,aws,732,34.76,127.09,,24.50,26.70,23.70,89.00,3.10,3.00,
2026-07-08,aws,733,36.05,126.89,,24.60,25.90,22.90,93.50,1.20,37.50,
2026-07-08,aws,734,35.99,127.25,,25.40,27.80,23.50,85.00,1.10,33.90,
2026-07-08,aws,735,35.89,127.77,,22.80,27.50,20.60,85.30,1.40,24.00,
2026-07-08,aws,736,35.85,126.78,,25.90,27.30,23.80,89.70,3.90,24.50,
2026-07-08,aws,737,35.81,126.88,,25.30,27.00,22.80,92.50,3.40,33.50,
2026-07-08,aws,738,35.58,126.67,,26.80,27.80,24.20,83.10,3.10,39.50,
2026-07-08,aws,739,35.52,126.55,,26.30,27.30,23.20,85.20,5.20,51.00,
2026-07-08,aws,741,35.06,126.99,,25.90,27.60,24.50,84.00,2.10,0.00,
2026-07-08,aws,742,34.94,126.33,,26.20,27.80,24.60,87.00,3.30,13.50,
2026-07-08,aws,743,34.77,125.95,,24.90,26.00,23.90,99.00,9.20,11.00,
2026-07-08,aws,744,34.67,126.44,,25.50,27.00,24.20,89.60,5.50,0.00,
2026-07-08,aws,745,34.70,126.70,,25.60,26.40,24.50,91.20,2.90,2.50,
2026-07-08,aws,746,34.38,126.52,,25.50,26.30,24.80,93.10,4.40,0.00,
2026-07-08,aws,747,34.18,126.86,,25.50,27.60,24.20,95.90,2.20,0.00,
2026-07-08,aws,748,34.84,127.36,,26.00,28.80,24.40,95.20,1.10,8.00,
2026-07-08,aws,749,34.53,127.13,,25.50,29.00,24.70,88.60,2.80,0.00,
2026-07-08,aws,750,34.63,127.64,,25.60,26.60,24.80,90.70,4.80,0.00,
2026-07-08,aws,751,33.48,126.71,,25.70,28.50,24.70,82.60,2.00,0.00,
2026-07-08,aws,752,33.30,126.31,,24.80,25.40,24.30,91.10,3.90,0.00,
2026-07-08,aws,753,33.39,126.50,,21.40,22.20,20.50,94.20,8.20,17.00,
2026-07-08,aws,754,35.06,126.53,,25.80,26.60,24.40,89.60,3.80,26.00,
2026-07-08,aws,755,35.16,127.09,,24.90,26.70,24.20,90.80,1.90,1.50,
2026-07-08,aws,756,35.60,126.28,,25.30,26.80,22.60,95.60,4.80,18.00,
2026-07-08,aws,757,35.97,127.44,,24.60,26.80,22.40,83.80,2.90,15.50,
2026-07-08,aws,758,35.84,127.57,,24.30,28.20,21.00,83.60,3.00,31.00,
2026-07-08,aws,759,35.37,127.58,,24.10,28.30,21.60,84.20,1.50,5.50,
2026-07-08,aws,760,35.43,126.93,,24.10,25.00,22.40,91.70,3.80,54.50,
2026-07-08,aws,761,35.65,126.93,,26.10,27.50,23.00,86.80,2.50,34.00,
2026-07-08,aws,762,35.52,127.13,,25.30,27.70,23.20,87.80,2.80,33.00,
2026-07-08,aws,763,36.06,127.06,,25.20,27.10,23.50,87.90,0.50,33.50,
2026-07-08,aws,764,35.67,127.14,,24.80,26.40,22.60,89.10,3.50,33.50,
2026-07-08,aws,765,34.89,127.13,,25.30,27.30,24.50,90.40,1.40,6.50,
2026-07-08,aws,766,34.85,127.72,,26.60,29.00,25.00,80.50,4.40,0.00,
2026-07-08,aws,767,34.59,127.40,,26.10,27.80,25.30,97.30,4.40,0.00,
2026-07-08,aws,768,35.29,127.29,,26.10,29.20,24.10,88.70,2.40,1.50,
2026-07-08,aws,769,35.20,126.38,,25.60,26.70,24.20,90.20,3.60,13.50,
2026-07-08,aws,770,34.93,126.82,,27.00,27.70,25.40,87.70,2.30,3.00,
2026-07-08,aws,771,34.73,126.14,,25.00,25.80,24.10,91.80,6.70,1.00,
2026-07-08,aws,772,34.53,126.24,,26.00,27.00,25.20,89.10,7.60,0.50,
2026-07-08,aws,773,34.71,126.64,,26.70,28.20,25.60,88.40,4.20,5.50,
2026-07-08,aws,774,34.82,126.47,,25.80,26.90,25.10,83.50,2.10,0.00,
2026-07-08,aws,775,35.18,126.64,,25.50,26.60,23.50,87.80,3.40,25.00,
2026-07-08,aws,776,34.46,126.56,,26.10,26.70,24.60,87.40,4.60,0.00,
2026-07-08,aws,777,34.56,126.93,,25.20,27.40,23.80,84.20,2.30,0.00,
2026-07-08,aws,778,34.80,126.82,,24.90,26.50,22.50,93.20,1.20,11.00,
2026-07-08,aws,779,33.39,126.26,,26.50,27.50,26.00,94.00,6.70,0.00,
2026-07-08,aws,780,33.28,126.70,,25.50,28.10,24.50,98.50,3.20,0.00,
2026-07-08,aws,781,33.52,126.88,,27.70,31.10,26.40,88.40,6.40,0.00,
2026-07-08,aws,782,33.39,126.62,,21.60,22.30,20.80,93.90,6.90,9.50,
2026-07-08,aws,783,35.23,126.84,,25.70,27.40,22.90,88.10,1.50,30.00,
2026-07-08,aws,784,34.88,126.61,,26.40,27.70,25.30,91.80,5.80,1.50,
2026-07-08,aws,785,34.46,126.68,,25.60,26.70,23.40,89.80,2.40,0.00,
2026-07-08,aws,786,34.64,127.77,,26.70,28.00,24.50,87.00,4.00,0.00,
2026-07-08,aws,787,34.51,127.32,,26.00,29.30,25.00,86.70,3.10,0.50,
2026-07-08,aws,788,35.13,126.88,,25.90,27.50,25.20,84.20,2.70,10.50,
2026-07-08,aws,789,34.88,126.29,,25.10,26.50,23.80,91.20,4.60,4.50,
2026-07-08,aws,790,34.53,127.47,,24.80,28.90,23.60,96.10,3.40,0.00,
2026-07-08,aws,791,35.27,127.58,,22.30,26.40,20.10,96.00,0.50,4.00,
2026-07-08,aws,792,33.35,126.82,,25.60,27.90,24.70,94.20,4.60,0.00,
2026-07-08,aws,793,33.24,126.23,,24.60,25.60,23.70,96.80,5.80,0.00,
2026-07-08,aws,794,35.10,127.43,,26.00,29.60,24.80,86.70,2.20,3.50,
2026-07-08,aws,795,35.28,127.14,,25.40,28.10,22.50,85.00,2.10,22.50,
2026-07-08,aws,796,34.24,127.24,,25.80,28.20,25.10,94.00,2.10,0.00,
2026-07-08,aws,797,34.40,125.30,,24.10,24.70,23.60,99.80,6.00,7.50,
2026-07-08,aws,798,34.69,125.19,,24.00,24.50,22.80,99.20,9.40,8.00,
2026-07-08,aws,799,35.20,126.14,,24.40,25.70,22.80,96.60,7.40,37.50,
2026-07-08,aws,800,36.73,129.44,,26.40,29.80,23.90,78.30,3.50,0.00,
2026-07-08,aws,801,36.62,129.09,,26.10,32.50,22.00,85.40,1.70,0.00,
2026-07-08,aws,802,36.76,129.34,,27.00,30.60,21.90,74.80,1.70,0.00,
2026-07-08,aws,803,36.39,128.81,,26.00,31.70,20.80,79.10,1.70,0.50,
2026-07-08,aws,804,36.19,129.34,,27.80,30.30,24.00,70.30,4.40,0.00,
2026-07-08,aws,805,36.18,129.09,,26.80,30.40,21.10,73.10,4.20,0.00,
2026-07-08,aws,806,36.23,128.29,,26.40,31.70,24.10,85.60,2.10,2.00,
2026-07-08,aws,807,36.18,128.69,,26.70,31.20,21.50,83.40,2.50,0.00,
2026-07-08,aws,808,36.08,129.57,,25.80,29.90,21.80,87.00,3.10,0.00,
2026-07-08,aws,809,35.94,127.98,,23.90,29.70,20.00,92.30,1.20,16.50,
2026-07-08,aws,810,35.93,128.30,,27.50,32.50,25.00,77.90,3.80,2.50,
2026-07-08,aws,811,35.86,129.21,,28.20,31.40,23.80,71.20,2.80,0.00,
2026-07-08,aws,812,35.70,128.28,,27.60,32.30,23.70,83.00,2.10,1.00,
2026-07-08,aws,813,35.65,128.73,,27.10,31.50,24.30,80.70,3.10,0.00,
2026-07-08,aws,814,36.98,128.66,,23.60,28.80,21.90,94.20,0.90,58.50,
2026-07-08,aws,815,36.66,128.46,,25.10,30.50,22.50,89.80,1.20,35.00,
2026-07-08,aws,816,35.98,129.55,,23.90,27.00,21.40,86.60,3.60,0.00,
2026-07-08,aws,817,36.78,129.22,,24.80,31.80,21.20,84.00,2.40,0.50,
2026-07-08,aws,818,36.71,128.15,,23.90,28.80,22.30,91.20,2.00,21.00,
2026-07-08,aws,819,36.66,128.89,,25.40,31.90,21.40,87.00,1.00,4.00,
2026-07-08,aws,820,36.55,128.53,,25.60,32.00,22.00,89.10,1.40,15.50,
2026-07-08,aws,821,36.28,128.07,,24.60,31.30,21.90,87.40,1.20,9.00,
2026-07-08,aws,822,36.08,128.10,,25.90,31.50,22.50,79.30,1.70,5.50,
2026-07-08,aws,823,36.25,128.56,,28.30,33.40,25.50,74.80,3.00,1.00,
2026-07-08,aws,824,36.10,128.50,,28.10,31.90,25.30,72.70,3.80,0.50,
2026-07-08,aws,825,36.04,128.38,,27.90,32.60,25.40,83.10,4.00,1.50,
2026-07-08,aws,826,36.05,128.79,,27.80,32.10,24.60,74.70,2.00,0.00,
2026-07-08,aws,827,35.82,128.74,,28.70,33.00,25.70,67.60,2.50,0.00,
2026-07-08,aws,828,35.69,128.42,,27.60,31.30,24.90,88.40,3.90,0.00,
2026-07-08,aws,829,35.71,129.32,,27.20,32.00,22.80,73.60,3.90,0.00,
2026-07-08,aws,830,36.07,129.20,,28.60,32.70,22.60,74.20,2.20,0.00,
2026-07-08,aws,831,37.04,129.00,,22.70,26.20,19.90,88.20,1.20,21.00,
2026-07-08,aws,832,36.39,128.43,,26.70,32.40,24.20,84.30,1.80,1.00,
2026-07-08,aws,833,36.54,128.04,,23.80,28.70,21.60,96.80,0.50,36.00,
2026-07-08,aws,834,36.44,127.94,,23.30,27.00,22.00,90.40,1.40,34.50,
2026-07-08,aws,835,36.89,128.72,,25.00,30.20,22.10,90.90,1.10,49.50,
2026-07-08,aws,836,36.28,128.90,,25.30,30.00,20.00,81.90,2.50,0.00,
2026-07-08,aws,837,36.83,128.64,,24.00,28.60,21.80,95.70,0.30,33.50,
2026-07-08,aws,838,36.79,128.27,,22.80,26.00,21.60,90.10,1.80,103.00,
2026-07-08,aws,839,36.46,128.90,,27.20,32.60,22.00,80.30,1.60,0.00,
2026-07-08,aws,840,35.91,128.81,,27.80,33.70,23.20,73.50,3.70,0.00,
2026-07-08,aws,841,36.08,128.91,,26.80,31.50,21.30,80.00,3.10,0.00,
2026-07-08,aws,842,35.76,129.01,,26.40,29.70,20.40,76.00,2.40,0.00,
2026-07-08,aws,843,36.94,129.25,,25.70,31.80,21.20,77.90,1.40,2.50,
2026-07-08,aws,844,36.44,129.36,,27.70,32.30,21.20,74.90,1.50,0.00,
2026-07-08,aws,845,35.91,128.59,,28.60,33.80,23.40,61.10,2.00,0.00,
2026-07-08,aws,846,35.87,128.53,,28.40,32.80,25.90,66.10,3.00,0.00,
2026-07-08,aws,847,36.28,128.47,,27.20,32.40,24.50,77.10,3.70,1.50,
2026-07-08,aws,848,35.68,128.90,,27.80,32.10,24.70,69.30,3.90,0.00,
2026-07-08,aws,849,36.55,128.39,,24.80,31.80,21.80,85.50,1.20,32.00,
2026-07-08,aws,850,35.78,129.49,,25.80,32.70,21.80,82.70,4.10,0.00,
2026-07-08,aws,851,37.05,129.35,,25.60,29.20,21.90,83.80,1.20,2.50,
2026-07-08,aws,852,37.06,129.43,,24.20,28.30,21.80,85.40,2.60,2.50,
2026-07-08,aws,853,36.02,128.62,,23.80,28.70,21.00,82.90,2.10,0.00,
2026-07-08,aws,854,35.50,129.13,,27.00,29.40,24.20,77.10,2.40,0.00,
2026-07-08,aws,855,33.17,126.27,,25.40,27.60,24.50,94.50,5.50,0.00,
2026-07-08,aws,856,35.10,127.60,,23.10,24.00,22.10,96.60,2.40,18.00,
2026-07-08,aws,857,34.30,126.72,,24.20,26.00,22.20,91.40,1.10,0.00,
2026-07-08,aws,858,34.43,126.17,,25.50,26.00,24.80,91.20,5.00,1.00,
2026-07-08,aws,859,35.75,129.37,,24.50,28.30,21.40,80.00,3.50,0.00,
2026-07-08,aws,860,35.89,128.62,,29.30,33.40,25.60,63.10,1.90,0.00,
2026-07-08,aws,861,33.56,126.78,,28.20,31.70,26.60,77.30,5.60,0.00,
2026-07-08,aws,862,33.47,126.78,,25.50,28.90,24.40,88.40,3.60,0.00,
2026-07-08,aws,863,33.48,126.43,,28.20,30.10,27.50,74.40,4.40,0.00,
2026-07-08,aws,864,35.82,127.16,,26.30,28.00,24.10,80.10,2.20,25.50,
2026-07-08,aws,865,33.46,126.52,,27.50,29.90,23.80,71.70,2.10,0.00,
2026-07-08,aws,867,33.38,126.53,,18.10,19.30,16.60,99.30,8.00,37.00,
2026-07-08,aws,868,33.38,126.50,,18.70,20.00,16.90,99.50,3.40,30.50,
2026-07-08,aws,869,33.35,126.50,,19.20,20.30,17.50,100.00,3.40,17.50,
2026-07-08,aws,870,33.37,126.56,,18.00,19.30,16.10,99.70,6.10,39.00,
2026-07-08,aws,871,33.36,126.52,,17.10,18.60,14.60,100.00,8.20,20.50,
2026-07-08,aws,872,35.32,127.76,,20.90,23.00,18.20,95.30,1.90,12.50,
2026-07-08,aws,874,38.14,127.22,,23.40,27.00,21.10,92.10,2.00,24.50,
2026-07-08,aws,876,37.45,129.16,,25.90,31.20,23.00,84.80,1.10,3.00,
2026-07-08,aws,877,37.31,127.80,,23.80,26.60,22.40,97.30,1.20,103.50,
2026-07-08,aws,878,37.22,129.10,,22.90,25.50,20.80,82.90,2.30,12.00,
2026-07-08,aws,881,35.73,126.53,,26.20,28.50,23.20,86.20,7.20,25.00,
2026-07-08,aws,882,35.25,126.60,,24.70,25.70,23.50,89.40,3.70,18.00,
2026-07-08,aws,883,33.36,126.36,,23.60,24.00,23.20,98.00,5.20,3.00,
2026-07-08,aws,885,33.33,126.68,,23.90,25.00,23.40,93.00,5.60,0.00,
2026-07-08,aws,886,35.95,126.59,,25.70,27.80,23.10,89.80,4.10,54.50,
2026-07-08,aws,888,36.46,127.49,,24.70,27.70,23.40,92.00,1.30,120.00,
2026-07-08,aws,889,37.50,126.98,,25.70,29.10,23.30,89.10,1.40,13.50,
2026-07-08,aws,890,33.39,126.73,,24.50,26.10,23.70,99.80,6.30,0.00,
2026-07-08,aws,892,33.45,126.85,,26.50,29.50,25.50,93.80,5.20,0.00,
2026-07-08,aws,893,33.47,126.33,,27.10,28.20,26.50,82.40,5.00,0.00,
2026-07-08,aws,898,35.50,129.39,,25.50,29.90,22.80,86.70,1.80,0.00,
2026-07-08,aws,899,35.22,128.58,,26.80,29.30,25.40,80.90,2.70,0.00,
2026-07-08,aws,900,35.62,129.14,,26.30,28.90,23.50,81.50,3.70,0.00,
2026-07-08,aws,901,35.49,129.44,,22.60,26.60,20.70,97.00,4.20,0.00,
2026-07-08,aws,902,35.24,127.82,,25.40,28.30,24.20,88.80,3.70,5.00,
2026-07-08,aws,903,35.40,128.51,,27.70,30.70,24.30,80.20,3.20,0.00,
2026-07-08,aws,904,35.14,128.97,,26.40,28.20,23.90,89.20,6.10,0.00,
2026-07-08,aws,905,35.44,129.04,,26.70,30.80,22.00,81.80,2.00,0.00,
2026-07-08,aws,906,35.23,127.64,,24.50,29.90,22.20,92.00,0.50,3.00,
2026-07-08,aws,907,34.93,128.06,,25.00,27.30,23.50,94.10,1.70,0.00,
2026-07-08,aws,908,35.11,128.75,,26.00,29.20,22.20,88.60,1.90,0.00,
2026-07-08,aws,909,34.79,128.74,,23.90,25.90,23.00,99.90,4.90,0.00,
2026-07-08,aws,910,35.07,129.07,,23.40,25.60,22.60,99.20,4.10,0.00,
2026-07-08,aws,911,34.65,128.58,,25.50,27.00,24.20,97.60,5.60,0.00,
2026-07-08,aws,912,35.53,127.78,,25.90,30.70,21.70,88.20,3.00,6.00,
2026-07-08,aws,913,34.72,127.98,,24.90,26.20,24.00,96.60,2.70,0.00,
2026-07-08,aws,914,35.64,127.72,,24.00,29.10,20.50,88.20,0.90,2.50,
2026-07-08,aws,915,35.41,128.10,,26.60,30.00,24.40,87.30,2.50,0.50,
2026-07-08,aws,916,35.31,127.97,,26.00,29.60,24.00,87.00,3.00,2.50,
2026-07-08,aws,917,35.04,128.07,,26.80,30.00,24.90,80.90,2.90,0.00,
2026-07-08,aws,918,34.99,128.33,,25.90,27.40,24.50,92.20,4.70,0.50,
2026-07-08,aws,919,35.55,128.48,,28.10,32.60,24.30,73.10,3.00,0.00,
2026-07-08,aws,920,35.30,128.40,,27.40,30.90,23.30,79.40,3.00,0.00,
